DEPREG;MUPREG;MESREG;AÑOREG;DIAOCU;MESOCU;DEPOCU;MUPOCU;EDADHOM;EDADMUJ;GETHOM;GETMUJ;NACHOM;NACMUJ;ESCHOM;ESCMUJ;OCUHOM;OCUMUJ
21.0;2102;6.0;2012.0;12.0;1.0;21.0;2101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111;9711
5.0;0502;3.0;2012.0;13.0;2.0;22.0;2201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111;9711
20.0;2009;8.0;2012.0;10.0;7.0;22.0;2201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111;9711
20.0;2009;12.0;2012.0;10.0;7.0;22.0;2201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111;9711
21.0;2104;8.0;2012.0;20.0;6.0;22.0;2201;999.0;36.0;9.0;2.0;320.0;320.0;9.0;2.0;6111;9711
21.0;2105;10.0;2012.0;18.0;9.0;22.0;2201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;6111;9711
22.0;2205;4.0;2012.0;11.0;4.0;22.0;2201;999.0;37.0;9.0;2.0;320.0;320.0;9.0;2.0;6111;9711
22.0;2209;3.0;2012.0;22.0;2.0;22.0;2201;999.0;31.0;9.0;2.0;320.0;320.0;9.0;1.0;6111;9711
22.0;2211;2.0;2012.0;9.0;1.0;22.0;2201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111;9711
22.0;2211;9.0;2012.0;16.0;8.0;22.0;2201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111;9711
22.0;2214;3.0;2012.0;14.0;2.0;22.0;2201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111;9711
22.0;2216;1.0;2013.0;30.0;11.0;22.0;2201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111;9711
22.0;2216;7.0;2012.0;23.0;5.0;22.0;2201;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111;9711
5.0;0502;2.0;2013.0;14.0;11.0;5.0;0502;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111;9711
5.0;0502;8.0;2012.0;10.0;4.0;5.0;0502;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111;9711
11.0;1102;11.0;2012.0;8.0;10.0;11.0;1102;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111;9711
11.0;1102;11.0;2012.0;24.0;10.0;11.0;1102;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111;9711
17.0;1701;10.0;2012.0;4.0;9.0;17.0;1703;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111;9711
17.0;1703;1.0;2013.0;7.0;12.0;17.0;1703;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111;9711
17.0;1708;3.0;2012.0;11.0;1.0;17.0;1703;999.0;39.0;9.0;9.0;320.0;320.0;9.0;1.0;6111;9711
17.0;1711;3.0;2013.0;12.0;4.0;17.0;1703;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111;9711
21.0;2103;4.0;2012.0;6.0;3.0;21.0;2103;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111;9711
22.0;2204;9.0;2012.0;17.0;7.0;22.0;2204;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111;9711
14.0;1405;12.0;2012.0;4.0;10.0;14.0;1405;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111;9711
17.0;1705;9.0;2012.0;11.0;8.0;17.0;1705;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111;9711
17.0;1701;9.0;2012.0;11.0;6.0;17.0;1705;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111;9711
17.0;1705;1.0;2013.0;11.0;12.0;17.0;1705;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111;9711
17.0;1705;3.0;2013.0;3.0;12.0;17.0;1705;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111;9711
17.0;1705;5.0;2012.0;22.0;2.0;17.0;1705;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111;9711
11.0;1106;8.0;2012.0;18.0;7.0;11.0;1106;999.0;999.0;2.0;2.0;320.0;320.0;9.0;9.0;6111;9711
1.0;0115;2.0;2013.0;10.0;12.0;6.0;0607;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111;9711
15.0;1507;7.0;2012.0;2.0;4.0;15.0;1507;999.0;35.0;9.0;9.0;320.0;320.0;9.0;1.0;6111;9711
20.0;2011;5.0;2012.0;21.0;3.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111;9711
20.0;2011;10.0;2012.0;3.0;9.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111;9711
17.0;1708;3.0;2012.0;6.0;1.0;17.0;1708;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111;9711
17.0;1708;6.0;2012.0;16.0;4.0;17.0;1708;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111;9711
17.0;1708;11.0;2012.0;17.0;9.0;17.0;1708;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111;9711
13.0;1306;6.0;2012.0;9.0;1.0;13.0;1312;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111;9711
13.0;1306;7.0;2012.0;10.0;4.0;13.0;1312;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111;9711
13.0;1311;5.0;2012.0;12.0;4.0;13.0;1312;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111;9711
13.0;1311;8.0;2012.0;20.0;4.0;13.0;1312;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111;9711
13.0;1312;1.0;2013.0;20.0;9.0;13.0;1312;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111;9711
13.0;1312;6.0;2012.0;10.0;1.0;13.0;1312;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111;9711
13.0;1312;11.0;2012.0;4.0;10.0;13.0;1312;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111;9711
13.0;1324;1.0;2013.0;17.0;9.0;13.0;1312;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111;9711
13.0;1331;4.0;2012.0;3.0;2.0;13.0;1312;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111;9711
17.0;1701;6.0;2012.0;23.0;3.0;17.0;1712;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111;9711
17.0;1709;12.0;2012.0;1.0;10.0;17.0;1712;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111;9711
16.0;1613;4.0;2013.0;28.0;12.0;16.0;1613;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111;9711
1.0;0114;6.0;2012.0;30.0;3.0;1.0;0114;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111;9711
1.0;0114;9.0;2012.0;7.0;6.0;1.0;0114;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111;9711
1.0;0101;8.0;2012.0;13.0;3.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111;9711
1.0;0115;8.0;2012.0;25.0;7.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111;9711
1.0;0115;10.0;2012.0;1.0;8.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111;9711
1.0;0115;10.0;2012.0;11.0;9.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111;9711
12.0;1215;1.0;2013.0;1.0;2.0;12.0;1215;999.0;36.0;2.0;2.0;320.0;320.0;9.0;1.0;6111;9711
12.0;1215;11.0;2012.0;5.0;7.0;12.0;1215;999.0;999.0;2.0;2.0;320.0;320.0;9.0;9.0;6111;9711
12.0;1215;12.0;2012.0;13.0;8.0;12.0;1215;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111;9711
12.0;1215;12.0;2012.0;28.0;9.0;12.0;1215;999.0;999.0;2.0;2.0;320.0;320.0;9.0;9.0;6111;9711
12.0;1216;8.0;2012.0;4.0;6.0;12.0;1215;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111;9711
12.0;1216;9.0;2012.0;16.0;8.0;12.0;1215;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111;9711
13.0;1317;1.0;2013.0;16.0;8.0;13.0;1317;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111;9711
9.0;0920;10.0;2012.0;31.0;1.0;9.0;0920;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111;9711
9.0;0920;11.0;2012.0;8.0;10.0;9.0;0920;999.0;999.0;2.0;2.0;320.0;320.0;9.0;9.0;6111;9711
12.0;1212;5.0;2012.0;2.0;4.0;9.0;0920;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111;9711
12.0;1212;6.0;2012.0;23.0;1.0;9.0;0920;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111;9711
13.0;1322;7.0;2012.0;11.0;5.0;13.0;1322;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111;9711
12.0;1225;8.0;2012.0;13.0;6.0;12.0;1225;999.0;29.0;9.0;2.0;320.0;320.0;9.0;2.0;6111;9711
12.0;1229;10.0;2012.0;27.0;8.0;12.0;1229;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111;9711
9.0;0920;7.0;2012.0;20.0;4.0;9.0;0920;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6111;9711
18.0;1805;4.0;2012.0;7.0;3.0;18.0;1801;999.0;999.0;9.0;9.0;340.0;320.0;9.0;9.0;6111;9711
17.0;1701;1.0;2013.0;7.0;5.0;17.0;1701;999.0;999.0;9.0;9.0;9999.0;9999.0;9.0;9.0;6111;9711
19.0;1901;5.0;2012.0;2.0;4.0;19.0;1901;999.0;999.0;9.0;9.0;9999.0;9999.0;9.0;9.0;6111;9711
1.0;0101;9.0;2012.0;6.0;8.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;630.0;9.0;9.0;6111;9711
6.0;0602;6.0;2012.0;7.0;2.0;6.0;0601;47.0;42.0;2.0;2.0;320.0;320.0;2.0;1.0;6113;9711
6.0;0612;5.0;2012.0;21.0;3.0;3.0;0301;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;6113;9711
11.0;1107;8.0;2012.0;27.0;1.0;11.0;1101;42.0;999.0;2.0;9.0;320.0;320.0;2.0;9.0;6222;9711
9.0;0901;1.0;2013.0;14.0;11.0;9.0;0901;19.0;22.0;1.0;1.0;320.0;320.0;1.0;1.0;7112;9711
9.0;0901;2.0;2013.0;14.0;11.0;9.0;0901;19.0;22.0;1.0;1.0;320.0;320.0;1.0;1.0;7112;9711
21.0;2101;4.0;2013.0;27.0;7.0;21.0;2101;22.0;17.0;2.0;2.0;320.0;320.0;1.0;1.0;7112;9711
21.0;2101;10.0;2012.0;27.0;7.0;21.0;2101;22.0;17.0;2.0;9.0;320.0;320.0;1.0;1.0;7112;9711
1.0;0101;7.0;2012.0;12.0;6.0;1.0;0101;53.0;52.0;9.0;9.0;320.0;320.0;1.0;2.0;7112;9711
22.0;2202;9.0;2012.0;30.0;8.0;22.0;2202;28.0;28.0;2.0;2.0;320.0;320.0;2.0;2.0;7112;9711
8.0;0801;11.0;2012.0;21.0;9.0;8.0;0801;50.0;49.0;1.0;1.0;320.0;320.0;2.0;9.0;7112;9711
14.0;1401;7.0;2012.0;19.0;4.0;14.0;1401;51.0;53.0;2.0;9.0;320.0;320.0;2.0;1.0;7112;9711
9.0;0906;4.0;2012.0;5.0;3.0;9.0;0901;32.0;999.0;2.0;9.0;320.0;320.0;9.0;9.0;7112;9711
21.0;2101;5.0;2012.0;20.0;3.0;21.0;2101;96.0;66.0;9.0;9.0;320.0;320.0;9.0;9.0;7112;9711
1.0;0101;3.0;2013.0;30.0;10.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7112;9711
1.0;0101;7.0;2012.0;27.0;3.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7112;9711
8.0;0801;4.0;2012.0;17.0;2.0;8.0;0801;999.0;36.0;9.0;1.0;320.0;320.0;9.0;9.0;7112;9711
8.0;0801;12.0;2012.0;21.0;9.0;8.0;0801;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7112;9711
8.0;0805;5.0;2012.0;21.0;3.0;8.0;0801;999.0;26.0;9.0;9.0;320.0;320.0;9.0;1.0;7112;9711
9.0;0901;2.0;2013.0;4.0;12.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7112;9711
1.0;0115;4.0;2012.0;13.0;3.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7112;9711
10.0;1001;7.0;2012.0;11.0;7.0;10.0;1001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7112;9711
13.0;1301;2.0;2013.0;17.0;12.0;13.0;1301;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7112;9711
20.0;2011;3.0;2012.0;25.0;1.0;20.0;2001;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7112;9711
21.0;2101;2.0;2013.0;16.0;11.0;21.0;2101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7112;9711
17.0;1703;4.0;2012.0;3.0;1.0;17.0;1705;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7112;9711
1.0;0101;10.0;2012.0;20.0;7.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7112;9711
13.0;1301;2.0;2012.0;23.0;1.0;13.0;1301;31.0;28.0;2.0;2.0;320.0;320.0;1.0;3.0;7115;9711
1.0;0101;12.0;2012.0;4.0;10.0;1.0;0115;37.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;7115;9711
1.0;0101;7.0;2012.0;2.0;4.0;1.0;0101;35.0;23.0;9.0;9.0;320.0;320.0;2.0;2.0;7115;9711
9.0;0921;3.0;2012.0;19.0;1.0;9.0;0920;28.0;20.0;2.0;2.0;320.0;320.0;3.0;2.0;7115;9711
19.0;1901;2.0;2013.0;22.0;8.0;19.0;1901;36.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7115;9711
1.0;0104;3.0;2013.0;1.0;10.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7115;9711
1.0;0101;4.0;2012.0;9.0;2.0;6.0;0601;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7115;9711
11.0;1102;6.0;2013.0;5.0;11.0;11.0;1101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7115;9711
16.0;1601;4.0;2012.0;23.0;2.0;16.0;1601;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7115;9711
21.0;2101;10.0;2012.0;6.0;6.0;21.0;2101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7115;9711
1.0;0101;10.0;2012.0;24.0;9.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7126;9711
1.0;0101;3.0;2012.0;9.0;1.0;1.0;0101;999.0;30.0;9.0;9.0;320.0;320.0;1.0;1.0;7131;9711
1.0;0101;3.0;2012.0;18.0;1.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7131;9711
20.0;2001;12.0;2012.0;20.0;7.0;20.0;2001;24.0;18.0;2.0;2.0;320.0;320.0;3.0;3.0;7212;9711
1.0;0101;11.0;2012.0;4.0;9.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7212;9711
5.0;0501;1.0;2013.0;13.0;7.0;5.0;0501;33.0;28.0;2.0;2.0;320.0;320.0;9.0;9.0;7212;9711
1.0;0101;10.0;2012.0;30.0;7.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7212;9711
1.0;0115;10.0;2012.0;5.0;10.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7212;9711
9.0;0920;2.0;2012.0;10.0;1.0;9.0;0920;999.0;999.0;2.0;2.0;320.0;320.0;9.0;9.0;7212;9711
1.0;0101;8.0;2012.0;17.0;5.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7222;9711
1.0;0108;1.0;2013.0;22.0;11.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;7231;9711
9.0;0901;9.0;2012.0;27.0;8.0;9.0;0901;54.0;51.0;9.0;2.0;320.0;320.0;1.0;2.0;7231;9711
9.0;0921;10.0;2012.0;17.0;9.0;9.0;0921;28.0;24.0;2.0;2.0;320.0;320.0;1.0;1.0;7231;9711
20.0;2008;2.0;2013.0;3.0;12.0;20.0;2001;23.0;24.0;2.0;2.0;320.0;320.0;2.0;4.0;7231;9711
9.0;0917;1.0;2013.0;17.0;12.0;9.0;0917;56.0;54.0;2.0;2.0;320.0;320.0;2.0;9.0;7231;9711
20.0;2007;9.0;2012.0;28.0;5.0;20.0;2001;33.0;31.0;2.0;2.0;320.0;320.0;2.0;3.0;7231;9711
1.0;0107;4.0;2013.0;28.0;5.0;1.0;0101;35.0;33.0;1.0;2.0;320.0;320.0;2.0;9.0;7231;9711
1.0;0101;6.0;2012.0;12.0;4.0;1.0;0101;63.0;999.0;2.0;9.0;320.0;320.0;2.0;9.0;7231;9711
1.0;0101;12.0;2012.0;22.0;8.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7231;9711
1.0;0115;10.0;2012.0;12.0;9.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7231;9711
9.0;0901;11.0;2012.0;17.0;7.0;9.0;0901;36.0;36.0;9.0;2.0;320.0;320.0;9.0;2.0;7231;9711
1.0;0101;7.0;2012.0;11.0;4.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7231;9711
1.0;0101;7.0;2012.0;25.0;5.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7231;9711
1.0;0101;8.0;2012.0;2.0;2.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7231;9711
1.0;0101;8.0;2012.0;24.0;4.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;222.0;9.0;9.0;7231;9711
1.0;0101;11.0;2012.0;7.0;5.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7231;9711
1.0;0108;6.0;2012.0;20.0;4.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7231;9711
1.0;0101;3.0;2013.0;17.0;9.0;5.0;0501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7231;9711
5.0;0501;1.0;2013.0;28.0;6.0;5.0;0501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7231;9711
1.0;0114;8.0;2012.0;28.0;6.0;1.0;0114;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7231;9711
1.0;0115;7.0;2012.0;11.0;6.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7231;9711
1.0;0115;8.0;2012.0;9.0;7.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7231;9711
1.0;0115;9.0;2012.0;30.0;5.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7231;9711
9.0;0920;10.0;2012.0;25.0;9.0;9.0;0920;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7231;9711
1.0;0101;1.0;2013.0;3.0;10.0;1.0;0101;50.0;49.0;2.0;2.0;320.0;320.0;9.0;9.0;7231;9711
1.0;0101;3.0;2012.0;24.0;1.0;1.0;0101;999.0;49.0;9.0;2.0;320.0;320.0;9.0;2.0;7231;9711
5.0;0501;12.0;2012.0;10.0;7.0;5.0;0501;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;7231;9711
12.0;1225;5.0;2012.0;24.0;4.0;12.0;1225;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7231;9711
12.0;1215;2.0;2013.0;3.0;10.0;12.0;1215;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7231;9711
1.0;0101;7.0;2012.0;4.0;6.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7231;9711
1.0;0115;4.0;2012.0;25.0;1.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;7311;9711
9.0;0901;7.0;2012.0;28.0;2.0;9.0;0901;73.0;999.0;2.0;9.0;320.0;320.0;3.0;9.0;7313;9711
9.0;0914;12.0;2012.0;27.0;9.0;9.0;0914;999.0;24.0;9.0;1.0;320.0;320.0;9.0;2.0;7319;9711
1.0;0101;5.0;2012.0;16.0;3.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7321;9711
1.0;0111;1.0;2013.0;11.0;9.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7322;9711
1.0;0101;1.0;2013.0;10.0;9.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7323;9711
1.0;0101;2.0;2013.0;24.0;10.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7323;9711
1.0;0101;3.0;2012.0;16.0;1.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;7411;9711
19.0;1904;7.0;2012.0;21.0;5.0;19.0;1901;50.0;999.0;2.0;9.0;320.0;320.0;2.0;9.0;7411;9711
5.0;0510;5.0;2012.0;16.0;3.0;5.0;0501;53.0;53.0;2.0;2.0;320.0;320.0;3.0;2.0;7411;9711
12.0;1219;12.0;2012.0;3.0;2.0;12.0;1219;37.0;35.0;2.0;2.0;320.0;320.0;4.0;3.0;7411;9711
16.0;1604;7.0;2012.0;13.0;6.0;21.0;2101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7411;9711
19.0;1904;4.0;2012.0;15.0;3.0;19.0;1901;28.0;19.0;2.0;2.0;320.0;320.0;2.0;9.0;7412;9711
6.0;0602;11.0;2012.0;3.0;8.0;1.0;0101;31.0;32.0;9.0;2.0;320.0;320.0;2.0;3.0;7512;9711
14.0;1415;1.0;2013.0;24.0;8.0;1.0;0115;49.0;49.0;1.0;1.0;320.0;320.0;2.0;2.0;7512;9711
1.0;0101;5.0;2012.0;20.0;3.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7512;9711
11.0;1102;4.0;2012.0;6.0;3.0;11.0;1101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7512;9711
1.0;0108;10.0;2012.0;24.0;7.0;1.0;0108;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7512;9711
1.0;0115;6.0;2012.0;15.0;2.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7512;9711
1.0;0115;6.0;2012.0;27.0;3.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7512;9711
1.0;0115;8.0;2012.0;3.0;2.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7512;9711
9.0;0920;10.0;2012.0;28.0;9.0;9.0;0920;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7512;9711
8.0;0801;2.0;2013.0;26.0;12.0;8.0;0801;34.0;25.0;1.0;1.0;320.0;320.0;1.0;2.0;7531;9711
16.0;1601;4.0;2012.0;9.0;1.0;16.0;1601;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;7531;9711
22.0;2202;10.0;2012.0;23.0;8.0;22.0;2202;58.0;36.0;2.0;2.0;320.0;320.0;2.0;2.0;7531;9711
7.0;0704;3.0;2012.0;17.0;1.0;7.0;0704;999.0;999.0;1.0;1.0;320.0;320.0;9.0;9.0;7531;9711
11.0;1107;10.0;2012.0;30.0;7.0;11.0;1101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;1.0;7531;9711
13.0;1326;3.0;2012.0;3.0;2.0;13.0;1301;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7531;9711
12.0;1215;4.0;2013.0;16.0;1.0;12.0;1215;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7531;9711
1.0;0109;7.0;2012.0;2.0;2.0;1.0;0101;999.0;43.0;1.0;1.0;320.0;320.0;9.0;1.0;7533;9711
21.0;2106;3.0;2012.0;24.0;1.0;21.0;2101;999.0;999.0;9.0;9.0;222.0;320.0;9.0;9.0;7534;9711
21.0;2101;2.0;2012.0;18.0;1.0;17.0;1712;999.0;999.0;9.0;9.0;222.0;320.0;9.0;9.0;7534;9711
1.0;0101;12.0;2012.0;19.0;7.0;1.0;0115;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7534;9711
9.0;0914;2.0;2012.0;27.0;1.0;9.0;0901;43.0;39.0;1.0;1.0;320.0;320.0;3.0;2.0;7536;9711
9.0;0914;12.0;2012.0;29.0;10.0;9.0;0901;44.0;40.0;1.0;1.0;320.0;320.0;3.0;2.0;7536;9711
1.0;0101;9.0;2012.0;2.0;7.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7536;9711
9.0;0901;2.0;2013.0;7.0;6.0;9.0;0901;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;7536;9711
1.0;0101;6.0;2012.0;22.0;5.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;8152;9711
1.0;0101;7.0;2012.0;14.0;5.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;9.0;8152;9711
1.0;0101;9.0;2012.0;16.0;3.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;8152;9711
8.0;0801;10.0;2012.0;4.0;9.0;8.0;0801;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;8152;9711
8.0;0801;3.0;2013.0;2.0;11.0;8.0;0801;999.0;999.0;9.0;9.0;320.0;320.0;1.0;1.0;8152;9711
8.0;0801;7.0;2012.0;3.0;5.0;8.0;0801;56.0;48.0;9.0;1.0;320.0;320.0;1.0;2.0;8152;9711
7.0;0705;6.0;2013.0;2.0;11.0;7.0;0701;20.0;18.0;1.0;1.0;320.0;320.0;2.0;2.0;8152;9711
8.0;0806;7.0;2012.0;27.0;6.0;8.0;0801;21.0;20.0;1.0;1.0;320.0;320.0;2.0;1.0;8152;9711
9.0;0902;5.0;2012.0;26.0;3.0;9.0;0901;34.0;38.0;2.0;2.0;320.0;320.0;2.0;2.0;8152;9711
4.0;0406;1.0;2013.0;12.0;10.0;4.0;0401;36.0;999.0;1.0;9.0;320.0;320.0;3.0;9.0;8152;9711
8.0;0805;5.0;2012.0;20.0;3.0;8.0;0801;26.0;21.0;1.0;1.0;320.0;320.0;4.0;3.0;8152;9711
1.0;0101;5.0;2012.0;15.0;3.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;8152;9711
1.0;0115;12.0;2012.0;24.0;2.0;1.0;0101;999.0;999.0;9.0;9.0;320.0;320.0;9.0;9.0;8152;9711
8.0;0801;10.0;2012.0;3.0;9.0;8.0;0801;34.0;27.0;1.0;1.0;320.0;320.0;9.0;1.0;8152;9711
