Depreg;Mupreg;Mesreg;Anoreg;Diaocu;Mesocu;Anoocu;Depocu;Mupocu;Edadhom;Edadmuj;Gethom;Getmuj;Nachom;Nacmuj;Ocuhom;Ocumuj;Mever;Anover
16.0;1609;5.0;10;11.0;12.0;09;16.0;1601;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;3.0;2006.0
16.0;1609;3.0;09;13.0;2.0;09;16.0;1601;25.0;18.0;9.0;9.0;320.0;320.0;9999.0;9999.0;11.0;2006.0
16.0;1609;7.0;09;23.0;4.0;09;16.0;1601;28.0;999.0;9.0;9.0;320.0;320.0;5221.0;9711.0;6.0;2006.0
16.0;1609;3.0;10;25.0;11.0;09;16.0;1601;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;12.0;2006.0
16.0;1604;9.0;09;26.0;6.0;09;16.0;1601;24.0;18.0;9.0;9.0;320.0;320.0;9999.0;9999.0;9.0;2006.0
16.0;1609;3.0;09;6.0;2.0;09;16.0;1601;20.0;22.0;9.0;9.0;320.0;320.0;9999.0;9999.0;12.0;2007.0
1.0;0101;10.0;09;8.0;7.0;09;16.0;1601;25.0;21.0;9.0;9.0;320.0;320.0;9712.0;9712.0;12.0;2007.0
16.0;1603;12.0;09;10.0;11.0;09;16.0;1601;27.0;35.0;9.0;9.0;320.0;320.0;9712.0;9712.0;9.0;2007.0
16.0;1601;7.0;09;15.0;5.0;09;16.0;1601;33.0;20.0;9.0;9.0;320.0;320.0;9712.0;9712.0;8.0;2007.0
16.0;1601;7.0;09;16.0;2.0;09;16.0;1601;21.0;25.0;9.0;9.0;320.0;320.0;9998.0;3343.0;11.0;2007.0
16.0;1609;4.0;09;23.0;1.0;09;16.0;1601;20.0;18.0;9.0;9.0;320.0;320.0;9999.0;9999.0;3.0;2007.0
16.0;1601;3.0;10;26.0;3.0;09;16.0;1601;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;10.0;2007.0
16.0;1613;7.0;09;31.0;3.0;09;16.0;1601;23.0;999.0;1.0;1.0;320.0;320.0;6111.0;9711.0;11.0;2007.0
16.0;1609;11.0;09;1.0;9.0;09;16.0;1601;27.0;21.0;1.0;1.0;320.0;320.0;6111.0;9711.0;7.0;2008.0
16.0;1609;2.0;10;1.0;9.0;09;16.0;1601;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;7.0;2008.0
16.0;1605;9.0;09;2.0;7.0;09;16.0;1601;19.0;21.0;9.0;9.0;320.0;320.0;6111.0;9711.0;2.0;2008.0
16.0;1614;11.0;09;3.0;11.0;09;16.0;1601;46.0;47.0;2.0;2.0;320.0;320.0;6111.0;9711.0;1.0;2008.0
16.0;1603;1.0;10;4.0;11.0;09;16.0;1601;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;7.0;2008.0
16.0;1603;11.0;09;25.0;6.0;09;16.0;1601;21.0;17.0;9.0;1.0;320.0;320.0;9712.0;9712.0;1.0;2008.0
16.0;1609;2.0;10;28.0;10.0;09;16.0;1601;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;4.0;2008.0
16.0;1606;3.0;09;16.0;1.0;09;16.0;1601;72.0;999.0;9.0;9.0;320.0;320.0;9211.0;4321.0;6.0;1969.0
16.0;1601;9.0;09;24.0;6.0;09;16.0;1601;25.0;16.0;9.0;9.0;320.0;320.0;9211.0;9711.0;6.0;1976.0
16.0;1601;8.0;09;25.0;3.0;09;16.0;1601;19.0;19.0;9.0;9.0;320.0;320.0;9211.0;9711.0;1.0;1977.0
16.0;1605;4.0;10;16.0;1.0;09;16.0;1601;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;4.0;1981.0
16.0;1601;8.0;09;15.0;4.0;09;16.0;1601;18.0;15.0;9.0;9.0;320.0;320.0;9998.0;9711.0;6.0;1983.0
16.0;1601;10.0;09;27.0;7.0;09;16.0;1601;999.0;20.0;9.0;9.0;320.0;99.0;2341.0;9712.0;5.0;1983.0
16.0;1601;10.0;09;27.0;7.0;09;16.0;1601;999.0;20.0;9.0;9.0;320.0;99.0;2341.0;9712.0;5.0;1983.0
16.0;1609;2.0;10;25.0;2.0;09;16.0;1601;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;12.0;1984.0
16.0;1605;5.0;09;5.0;3.0;09;16.0;1601;22.0;19.0;9.0;9.0;320.0;320.0;9211.0;9711.0;6.0;1985.0
16.0;1601;6.0;09;30.0;3.0;09;16.0;1601;20.0;30.0;9.0;9.0;320.0;320.0;9211.0;9711.0;2.0;1986.0
16.0;1601;7.0;09;30.0;3.0;09;16.0;1601;20.0;30.0;9.0;9.0;320.0;320.0;9211.0;9711.0;2.0;1986.0
16.0;1609;5.0;09;6.0;2.0;09;16.0;1601;19.0;19.0;9.0;9.0;320.0;320.0;9999.0;9999.0;11.0;1987.0
20.0;2006;7.0;09;9.0;2.0;09;16.0;1601;42.0;42.0;1.0;1.0;320.0;320.0;6111.0;9711.0;8.0;1987.0
16.0;1609;10.0;09;20.0;5.0;09;16.0;1601;21.0;19.0;9.0;9.0;320.0;320.0;9999.0;9999.0;9.0;1988.0
16.0;1601;11.0;09;22.0;6.0;09;16.0;1601;45.0;41.0;9.0;9.0;320.0;320.0;3513.0;9712.0;5.0;1988.0
16.0;1601;6.0;10;22.0;1.0;09;16.0;1601;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;6.0;1988.0
16.0;1609;11.0;09;29.0;5.0;09;16.0;1601;21.0;19.0;9.0;9.0;320.0;320.0;9999.0;9999.0;9.0;1988.0
16.0;1601;8.0;09;1.0;6.0;09;16.0;1601;25.0;22.0;9.0;9.0;320.0;320.0;2341.0;2341.0;2.0;1989.0
16.0;1601;7.0;09;14.0;4.0;09;16.0;1601;20.0;18.0;9.0;9.0;320.0;320.0;6111.0;9711.0;8.0;1989.0
16.0;1601;2.0;10;18.0;11.0;09;16.0;1601;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;9.0;1989.0
16.0;1601;2.0;10;18.0;6.0;09;16.0;1601;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;4.0;1989.0
16.0;1601;2.0;09;26.0;1.0;09;16.0;1601;38.0;35.0;9.0;9.0;320.0;320.0;9211.0;9711.0;11.0;1989.0
16.0;1602;2.0;10;6.0;10.0;09;16.0;1601;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;12.0;1990.0
15.0;1503;1.0;10;22.0;12.0;09;16.0;1601;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;1.0;1990.0
16.0;1602;12.0;09;28.0;1.0;09;16.0;1601;47.0;999.0;1.0;2.0;320.0;320.0;9999.0;9999.0;12.0;1990.0
16.0;1601;7.0;09;28.0;4.0;09;16.0;1601;22.0;20.0;9.0;9.0;320.0;320.0;9712.0;9712.0;5.0;1990.0
14.0;1420;6.0;10;1.0;10.0;09;16.0;1601;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;1.0;1991.0
16.0;1601;11.0;09;10.0;11.0;09;16.0;1601;22.0;16.0;9.0;9.0;320.0;320.0;9712.0;9712.0;6.0;1991.0
1.0;0101;4.0;10;15.0;7.0;09;16.0;1601;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;10.0;1991.0
16.0;1601;3.0;10;2.0;12.0;09;16.0;1601;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;5.0;1992.0
16.0;1601;8.0;09;23.0;3.0;09;16.0;1601;22.0;21.0;9.0;9.0;320.0;320.0;2341.0;9712.0;3.0;1992.0
15.0;1508;5.0;09;27.0;3.0;09;16.0;1601;34.0;31.0;1.0;1.0;320.0;320.0;6111.0;9711.0;10.0;1992.0
16.0;1601;10.0;09;2.0;7.0;09;16.0;1601;999.0;25.0;9.0;9.0;320.0;320.0;8322.0;9712.0;2.0;1993.0
16.0;1601;1.0;10;1.0;10.0;09;16.0;1601;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;1.0;1994.0
16.0;1601;4.0;09;5.0;1.0;09;16.0;1601;20.0;17.0;9.0;9.0;320.0;320.0;9712.0;9712.0;7.0;1994.0
16.0;1601;1.0;10;16.0;9.0;09;16.0;1601;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;6.0;1994.0
16.0;1604;12.0;09;29.0;6.0;09;16.0;1601;35.0;33.0;1.0;1.0;320.0;320.0;9712.0;9712.0;9.0;1995.0
16.0;1601;1.0;10;30.0;12.0;09;16.0;1601;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;6.0;1995.0
16.0;1609;10.0;09;6.0;7.0;09;16.0;1601;20.0;15.0;9.0;9.0;320.0;320.0;9999.0;9999.0;10.0;1996.0
16.0;1609;2.0;10;10.0;8.0;09;16.0;1601;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;4.0;1996.0
16.0;1601;4.0;09;3.0;3.0;09;16.0;1601;999.0;999.0;9.0;9.0;320.0;320.0;3314.0;3343.0;3.0;1997.0
16.0;1601;11.0;09;10.0;11.0;09;16.0;1601;22.0;19.0;9.0;9.0;320.0;320.0;1219.0;9712.0;11.0;1997.0
16.0;1604;5.0;10;30.0;3.0;09;16.0;1601;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;10.0;1997.0
16.0;1609;11.0;09;30.0;4.0;09;16.0;1601;17.0;14.0;9.0;9.0;320.0;320.0;9999.0;9999.0;11.0;1997.0
16.0;1601;4.0;10;8.0;12.0;09;16.0;1601;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;1.0;1998.0
16.0;1610;2.0;10;14.0;10.0;09;16.0;1601;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;2.0;1998.0
16.0;1601;9.0;09;18.0;6.0;09;16.0;1601;23.0;34.0;9.0;9.0;320.0;320.0;9712.0;2341.0;1.0;1998.0
16.0;1611;11.0;09;21.0;8.0;09;16.0;1601;20.0;999.0;9.0;9.0;320.0;320.0;9999.0;9999.0;11.0;1998.0
16.0;1609;12.0;09;25.0;9.0;09;16.0;1601;37.0;14.0;9.0;9.0;320.0;320.0;9999.0;9999.0;12.0;1998.0
16.0;1607;7.0;09;16.0;1.0;09;16.0;1601;21.0;20.0;9.0;9.0;320.0;320.0;9999.0;9999.0;10.0;1999.0
16.0;1604;7.0;09;18.0;3.0;09;16.0;1601;24.0;23.0;9.0;9.0;320.0;320.0;7112.0;7531.0;3.0;1999.0
16.0;1609;5.0;09;23.0;2.0;09;16.0;1601;21.0;16.0;9.0;9.0;320.0;320.0;9999.0;9999.0;12.0;1999.0
16.0;1601;5.0;09;27.0;3.0;09;16.0;1601;37.0;30.0;2.0;2.0;320.0;320.0;9998.0;9712.0;2.0;1999.0
17.0;1701;4.0;09;4.0;3.0;09;17.0;1701;22.0;18.0;9.0;9.0;99.0;99.0;9712.0;9999.0;12.0;2003.0
17.0;1701;1.0;10;7.0;5.0;09;17.0;1701;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;5.0;1973.0
18.0;1801;4.0;10;6.0;1.0;09;18.0;1801;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;9.0;2000.0
18.0;1802;1.0;10;10.0;12.0;09;18.0;1801;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;8.0;2000.0
18.0;1804;4.0;10;15.0;12.0;09;18.0;1801;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;8.0;2000.0
18.0;1804;4.0;09;17.0;2.0;09;18.0;1801;20.0;14.0;9.0;9.0;320.0;320.0;9999.0;9999.0;6.0;2000.0
18.0;1804;4.0;09;3.0;4.0;09;18.0;1801;31.0;16.0;9.0;9.0;320.0;320.0;9999.0;9999.0;4.0;2001.0
18.0;1804;7.0;09;8.0;7.0;09;18.0;1801;38.0;21.0;9.0;9.0;31.0;320.0;9999.0;9999.0;7.0;2001.0
18.0;1801;6.0;09;13.0;4.0;09;18.0;1801;999.0;18.0;9.0;9.0;320.0;320.0;9712.0;9999.0;5.0;2001.0
18.0;1803;6.0;10;14.0;1.0;09;18.0;1801;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;12.0;2001.0
1.0;0101;8.0;09;30.0;7.0;09;18.0;1801;28.0;25.0;9.0;9.0;320.0;320.0;9712.0;9712.0;3.0;2001.0
18.0;1801;5.0;09;18.0;5.0;09;18.0;1801;54.0;36.0;9.0;9.0;31.0;320.0;9999.0;9712.0;7.0;2002.0
18.0;1801;9.0;09;23.0;6.0;09;18.0;1801;18.0;19.0;9.0;9.0;320.0;320.0;7212.0;9999.0;8.0;2002.0
18.0;1801;7.0;09;31.0;3.0;09;18.0;1801;999.0;17.0;9.0;9.0;320.0;320.0;9211.0;9999.0;5.0;2002.0
20.0;2008;1.0;10;11.0;9.0;09;18.0;1801;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;9.0;2003.0
1.0;0108;3.0;10;13.0;10.0;09;18.0;1801;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;6.0;2004.0
18.0;1801;4.0;09;23.0;2.0;09;18.0;1801;20.0;18.0;9.0;9.0;320.0;320.0;9999.0;9999.0;2.0;2004.0
18.0;1801;1.0;10;2.0;12.0;09;18.0;1801;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;5.0;2005.0
18.0;1804;6.0;09;18.0;5.0;09;18.0;1801;999.0;27.0;9.0;9.0;320.0;320.0;9999.0;9999.0;2.0;2005.0
18.0;1801;8.0;09;19.0;2.0;09;18.0;1801;18.0;16.0;9.0;9.0;320.0;320.0;9712.0;9999.0;12.0;2005.0
18.0;1801;9.0;09;21.0;5.0;09;18.0;1801;46.0;25.0;9.0;9.0;320.0;320.0;9712.0;9999.0;3.0;2005.0
18.0;1801;11.0;09;23.0;7.0;09;18.0;1801;999.0;999.0;9.0;9.0;320.0;320.0;9999.0;9999.0;5.0;2005.0
18.0;1801;10.0;09;7.0;8.0;09;18.0;1801;22.0;23.0;9.0;9.0;320.0;320.0;9712.0;9999.0;2.0;2006.0
18.0;1801;3.0;10;11.0;8.0;09;18.0;1801;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;7.0;2006.0
18.0;1801;1.0;10;9.0;10.0;09;18.0;1801;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;7.0;2007.0
18.0;1801;2.0;10;14.0;9.0;09;18.0;1801;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;7.0;2007.0
18.0;1804;4.0;10;22.0;12.0;09;18.0;1801;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;7.0;2007.0
18.0;1804;4.0;10;26.0;10.0;09;18.0;1801;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;6.0;2007.0
18.0;1801;1.0;10;15.0;12.0;09;18.0;1801;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;3.0;2008.0
18.0;1802;8.0;09;3.0;6.0;09;18.0;1801;27.0;21.0;9.0;9.0;320.0;320.0;9999.0;9999.0;12.0;1973.0
18.0;1802;6.0;09;8.0;5.0;09;18.0;1801;21.0;49.0;9.0;2.0;320.0;320.0;9999.0;9711.0;3.0;1974.0
18.0;1801;6.0;09;28.0;5.0;09;18.0;1801;999.0;16.0;9.0;9.0;320.0;320.0;7231.0;9711.0;5.0;1976.0
18.0;1802;1.0;10;10.0;12.0;09;18.0;1801;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;11.0;1977.0
18.0;1801;8.0;09;16.0;1.0;09;18.0;1801;20.0;16.0;9.0;9.0;320.0;320.0;9999.0;9999.0;2.0;1981.0
18.0;1801;12.0;09;16.0;10.0;09;18.0;1801;23.0;24.0;9.0;9.0;320.0;320.0;9712.0;9999.0;1.0;1981.0
18.0;1804;12.0;09;16.0;12.0;09;18.0;1801;21.0;17.0;9.0;9.0;320.0;320.0;9211.0;9999.0;9.0;1982.0
18.0;1805;1.0;10;17.0;12.0;09;18.0;1801;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;5.0;1984.0
18.0;1804;3.0;10;7.0;12.0;09;18.0;1801;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;8.0;1985.0
18.0;1801;5.0;10;22.0;9.0;09;18.0;1801;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;4.0;1986.0
1.0;0101;9.0;09;28.0;4.0;09;18.0;1801;27.0;18.0;9.0;9.0;320.0;320.0;6111.0;9711.0;7.0;1986.0
18.0;1801;12.0;09;1.0;12.0;09;18.0;1801;44.0;31.0;9.0;9.0;320.0;320.0;4131.0;9999.0;12.0;1987.0
18.0;1801;1.0;10;1.0;12.0;09;18.0;1801;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;12.0;1987.0
18.0;1803;10.0;09;5.0;10.0;09;18.0;1801;20.0;21.0;9.0;9.0;320.0;320.0;9999.0;9999.0;3.0;1987.0
18.0;1801;4.0;09;19.0;2.0;09;18.0;1801;24.0;21.0;9.0;9.0;36.0;320.0;6111.0;9999.0;2.0;1988.0
18.0;1804;7.0;09;26.0;6.0;09;18.0;1801;38.0;37.0;9.0;2.0;320.0;320.0;6111.0;9711.0;7.0;1988.0
18.0;1801;7.0;09;28.0;1.0;09;18.0;1801;18.0;23.0;9.0;9.0;320.0;320.0;9712.0;9999.0;10.0;1988.0
18.0;1805;6.0;09;3.0;4.0;09;18.0;1801;43.0;39.0;2.0;9.0;320.0;320.0;6111.0;9711.0;9.0;1989.0
20.0;2001;7.0;09;23.0;6.0;09;18.0;1801;21.0;18.0;9.0;9.0;320.0;320.0;6111.0;9711.0;10.0;1989.0
18.0;1804;9.0;09;31.0;7.0;09;18.0;1801;29.0;23.0;9.0;9.0;320.0;320.0;9999.0;9999.0;3.0;1989.0
18.0;1801;5.0;09;6.0;4.0;09;18.0;1801;35.0;999.0;9.0;9.0;320.0;320.0;8322.0;9999.0;12.0;1990.0
18.0;1804;4.0;09;18.0;3.0;09;18.0;1801;21.0;23.0;9.0;9.0;320.0;320.0;9999.0;9999.0;12.0;1990.0
18.0;1804;5.0;09;18.0;3.0;09;18.0;1801;21.0;23.0;9.0;9.0;320.0;320.0;9999.0;9999.0;12.0;1990.0
1.0;0101;5.0;10;26.0;11.0;09;18.0;1801;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;8.0;1990.0
18.0;1802;9.0;09;27.0;5.0;09;18.0;1801;999.0;22.0;9.0;9.0;62.0;320.0;9999.0;9999.0;7.0;1990.0
18.0;1804;3.0;09;6.0;2.0;09;18.0;1801;20.0;14.0;9.0;9.0;320.0;320.0;9999.0;9999.0;11.0;1991.0
18.0;1801;2.0;10;9.0;9.0;09;18.0;1801;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;12.0;1991.0
18.0;1801;4.0;10;23.0;7.0;09;18.0;1801;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;12.0;1991.0
18.0;1801;10.0;09;20.0;8.0;09;18.0;1801;19.0;19.0;9.0;9.0;320.0;320.0;9712.0;9999.0;6.0;1992.0
1.0;0101;9.0;09;23.0;3.0;09;18.0;1801;19.0;25.0;9.0;9.0;320.0;320.0;9712.0;9712.0;5.0;1993.0
18.0;1801;10.0;09;31.0;3.0;09;18.0;1801;31.0;18.0;9.0;9.0;320.0;320.0;9211.0;9999.0;6.0;1993.0
22.0;2212;4.0;09;6.0;1.0;09;18.0;1801;19.0;16.0;9.0;9.0;320.0;320.0;9999.0;9999.0;11.0;1994.0
18.0;1804;1.0;09;14.0;1.0;09;18.0;1801;27.0;26.0;9.0;9.0;320.0;320.0;9999.0;9999.0;7.0;1994.0
18.0;1804;12.0;09;19.0;8.0;09;18.0;1801;24.0;23.0;9.0;9.0;320.0;320.0;9999.0;9999.0;5.0;1995.0
18.0;1804;1.0;10;19.0;8.0;09;18.0;1801;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;5.0;1995.0
18.0;1803;3.0;09;28.0;1.0;09;18.0;1801;16.0;16.0;9.0;9.0;320.0;320.0;9999.0;9999.0;4.0;1996.0
18.0;1801;1.0;09;6.0;1.0;09;18.0;1801;40.0;47.0;2.0;2.0;320.0;320.0;9712.0;3343.0;12.0;1997.0
18.0;1805;1.0;09;15.0;1.0;09;18.0;1801;23.0;14.0;9.0;9.0;320.0;320.0;6111.0;9711.0;2.0;1997.0
18.0;1803;4.0;10;17.0;9.0;09;18.0;1801;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;1.0;1997.0
18.0;1801;3.0;10;28.0;12.0;09;18.0;1801;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;4.0;1997.0
18.0;1801;5.0;10;3.0;11.0;09;18.0;1801;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;2.0;1998.0
18.0;1804;5.0;09;2.0;4.0;09;18.0;1801;20.0;19.0;9.0;9.0;320.0;320.0;9999.0;9999.0;7.0;1999.0
18.0;1801;11.0;09;13.0;7.0;09;18.0;1801;22.0;31.0;9.0;9.0;320.0;320.0;9712.0;9999.0;7.0;1999.0
18.0;1804;6.0;09;21.0;5.0;09;18.0;1801;19.0;30.0;9.0;2.0;320.0;320.0;9999.0;9711.0;5.0;1999.0
18.0;1801;3.0;09;23.0;2.0;09;18.0;1801;23.0;999.0;9.0;9.0;320.0;320.0;9712.0;9999.0;4.0;1999.0
18.0;1801;4.0;09;27.0;2.0;09;18.0;1801;36.0;22.0;9.0;9.0;320.0;320.0;9712.0;9999.0;10.0;1999.0
19.0;1901;8.0;09;3.0;6.0;09;19.0;1901;31.0;20.0;9.0;9.0;320.0;320.0;9999.0;9999.0;8.0;2000.0
19.0;1902;3.0;09;5.0;3.0;09;19.0;1901;25.0;19.0;9.0;9.0;320.0;320.0;9999.0;9999.0;12.0;2000.0
19.0;1901;10.0;09;9.0;9.0;09;19.0;1901;20.0;21.0;9.0;9.0;320.0;320.0;9999.0;9999.0;11.0;2000.0
19.0;1904;3.0;09;13.0;1.0;09;19.0;1901;20.0;15.0;2.0;2.0;320.0;320.0;6111.0;9711.0;4.0;2000.0
19.0;1903;10.0;09;14.0;8.0;09;19.0;1901;32.0;24.0;2.0;2.0;320.0;320.0;9712.0;9712.0;12.0;2000.0
19.0;1903;11.0;09;16.0;10.0;09;19.0;1901;21.0;18.0;9.0;9.0;320.0;320.0;9999.0;9999.0;1.0;2000.0
19.0;1903;8.0;09;1.0;7.0;09;19.0;1901;55.0;40.0;9.0;9.0;320.0;320.0;9999.0;9999.0;3.0;2001.0
19.0;1901;9.0;09;10.0;8.0;09;19.0;1901;19.0;18.0;9.0;9.0;320.0;320.0;2636.0;9712.0;3.0;2001.0
19.0;1903;5.0;09;13.0;4.0;09;19.0;1901;28.0;22.0;9.0;9.0;320.0;320.0;9999.0;9999.0;12.0;2001.0
19.0;1901;4.0;09;16.0;3.0;09;19.0;1901;23.0;27.0;9.0;9.0;320.0;320.0;9999.0;9999.0;4.0;2001.0
19.0;1902;10.0;09;18.0;8.0;09;19.0;1901;25.0;24.0;2.0;2.0;320.0;320.0;9999.0;9999.0;8.0;2001.0
19.0;1901;1.0;10;21.0;12.0;09;19.0;1901;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;9.0;2001.0
19.0;1901;4.0;09;26.0;2.0;09;19.0;1901;34.0;26.0;9.0;9.0;320.0;320.0;9712.0;9712.0;2.0;2001.0
19.0;1909;1.0;10;1.0;9.0;09;19.0;1901;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;8.0;2002.0
2.0;0201;7.0;09;12.0;6.0;09;19.0;1901;50.0;27.0;9.0;9.0;320.0;320.0;9999.0;9999.0;1.0;2002.0
19.0;1901;6.0;09;12.0;5.0;09;19.0;1901;29.0;27.0;9.0;2.0;320.0;320.0;9712.0;5221.0;4.0;2002.0
19.0;1901;12.0;09;15.0;10.0;09;19.0;1901;21.0;15.0;9.0;2.0;320.0;320.0;9999.0;9999.0;10.0;2002.0
19.0;1906;3.0;09;23.0;2.0;09;19.0;1901;25.0;23.0;9.0;9.0;320.0;320.0;9712.0;9712.0;3.0;2002.0
20.0;2001;4.0;09;25.0;2.0;09;19.0;1901;21.0;19.0;9.0;9.0;320.0;320.0;9712.0;9712.0;9.0;2002.0
19.0;1905;1.0;09;2.0;1.0;09;19.0;1901;19.0;999.0;9.0;9.0;320.0;320.0;9999.0;9711.0;8.0;2003.0
19.0;1906;8.0;09;3.0;8.0;09;19.0;1901;22.0;19.0;9.0;9.0;320.0;320.0;9712.0;3343.0;2.0;2003.0
19.0;1906;7.0;09;13.0;5.0;09;19.0;1901;26.0;15.0;9.0;9.0;320.0;320.0;6111.0;9711.0;3.0;2003.0
19.0;1901;10.0;09;5.0;10.0;09;19.0;1901;26.0;24.0;9.0;9.0;320.0;320.0;9999.0;9999.0;4.0;2004.0
19.0;1903;5.0;09;7.0;4.0;09;19.0;1901;32.0;24.0;9.0;9.0;320.0;320.0;6111.0;9711.0;4.0;2004.0
19.0;1909;1.0;10;13.0;10.0;09;19.0;1901;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;11.0;2004.0
19.0;1901;10.0;09;17.0;9.0;09;19.0;1901;31.0;42.0;9.0;9.0;320.0;320.0;6111.0;9712.0;10.0;2004.0
19.0;1905;5.0;09;19.0;3.0;09;19.0;1901;39.0;29.0;2.0;2.0;320.0;320.0;9998.0;9998.0;11.0;2004.0
19.0;1901;12.0;09;19.0;11.0;09;19.0;1901;25.0;27.0;9.0;9.0;320.0;320.0;2611.0;2341.0;8.0;2004.0
19.0;1901;3.0;09;23.0;2.0;09;19.0;1901;27.0;27.0;9.0;9.0;320.0;320.0;7212.0;9711.0;3.0;2004.0
19.0;1902;12.0;09;24.0;8.0;09;19.0;1901;32.0;25.0;2.0;9.0;320.0;320.0;9712.0;9999.0;9.0;2004.0
19.0;1901;8.0;09;29.0;4.0;09;19.0;1901;999.0;999.0;2.0;2.0;320.0;320.0;9999.0;9999.0;7.0;2004.0
19.0;1903;8.0;09;1.0;7.0;09;19.0;1901;17.0;17.0;9.0;9.0;320.0;320.0;9999.0;9999.0;4.0;2006.0
19.0;1903;6.0;09;2.0;6.0;09;19.0;1901;999.0;52.0;9.0;9.0;320.0;320.0;9999.0;9999.0;3.0;2006.0
19.0;1901;4.0;10;6.0;11.0;09;19.0;1901;999.0;999.0;9.0;9.0;99.0;99.0;9999.0;9999.0;5.0;2006.0
19.0;1902;4.0;09;9.0;3.0;09;19.0;1901;23.0;23.0;9.0;9.0;320.0;320.0;9999.0;9999.0;9.0;2006.0
19.0;1902;3.0;09;16.0;2.0;09;19.0;1901;45.0;48.0;9.0;9.0;320.0;320.0;9999.0;9999.0;11.0;2006.0
20.0;2007;8.0;09;18.0;3.0;09;19.0;1901;32.0;18.0;9.0;2.0;320.0;320.0;9999.0;9999.0;12.0;2006.0
19.0;1904;10.0;09;19.0;8.0;09;19.0;1901;21.0;20.0;9.0;9.0;320.0;320.0;6111.0;3343.0;8.0;2006.0
19.0;1901;3.0;09;28.0;1.0;09;19.0;1901;19.0;18.0;2.0;2.0;320.0;320.0;9999.0;9999.0;1.0;2006.0
19.0;1904;8.0;09;29.0;6.0;09;19.0;1901;37.0;21.0;2.0;2.0;320.0;320.0;9712.0;9712.0;11.0;2006.0
19.0;1903;8.0;09;3.0;8.0;09;19.0;1901;37.0;23.0;9.0;9.0;320.0;320.0;9999.0;9999.0;1.0;2007.0
19.0;1910;3.0;09;9.0;3.0;09;19.0;1901;18.0;17.0;9.0;9.0;320.0;320.0;9999.0;9999.0;3.0;2007.0
